,rating,num_beds,num_bath,property_type,price,neighbourhood,latitude,longitude,room_type,number_of_reviews,reviews_per_month,price_range
255,4.85,2.0,2.0,Hotel,436,Uptown,41.97106,-87.66777,Private room,20,0.2,>$300
256,4.83,2.0,1.0,Rental,141,Lake View,41.93886,-87.65391,Entire home/apt,373,3.7,$100 - $300
257,4.96,1.0,1.0,Home,86,North Center,41.94815,-87.68459,Private room,474,4.65,<$100
258,4.63,2.0,2.0,Rental,90,Portage Park,41.95993,-87.74773,Entire home/apt,16,0.16,<$100
259,4.67,2.0,1.0,Loft,279,Near West Side,41.88796,-87.6445,Entire home/apt,46,0.45,$100 - $300
260,4.72,3.0,2.0,Rental,248,North Center,41.94078,-87.68115,Entire home/apt,39,0.43,$100 - $300
261,4.41,1.0,0.0,Rental,85,Avondale,41.94165,-87.71665,Private room,153,1.51,<$100
262,4.65,2.0,1.0,Rental,59,Humboldt Park,41.908515,-87.709857,Entire home/apt,314,3.1,<$100
263,4.62,2.0,1.0,Home,125,Dunning,41.94222259521485,-87.79497528076172,Private room,26,0.3,$100 - $300
264,4.84,1.0,1.0,Rental,91,Lincoln Square,41.96857,-87.69577,Entire home/apt,220,2.23,<$100
265,4.79,2.0,1.0,Bungalow,99,Hegewisch,41.65064,-87.54074,Entire home/apt,42,0.42,<$100
266,4.94,1.0,1.0,Townhouse,79,North Center,41.94812,-87.68333,Private room,180,1.81,<$100
267,4.82,1.0,1.0,Rental,144,West Town,41.89972,-87.69722,Entire home/apt,65,0.65,$100 - $300
268,4.7,2.0,1.0,Rental,143,Irving Park,41.95185,-87.70459,Entire home/apt,81,1.72,$100 - $300
269,5.0,1.0,1.0,Rental,141,West Town,41.89224868090286,-87.67495972350929,Entire home/apt,9,3.7,$100 - $300
270,4.92,2.0,2.0,Condo,150,Near West Side,41.86156,-87.64676,Entire home/apt,25,0.25,$100 - $300
271,5.0,1.0,2.0,Rental,69,Irving Park,41.95533,-87.73082,Entire home/apt,8,0.1,<$100
272,4.91,3.0,2.0,Rental,225,West Town,41.8948,-87.65661,Entire home/apt,317,3.14,$100 - $300
273,4.31,2.0,1.0,Rental,99,Portage Park,41.95965,-87.74889,Entire home/apt,16,0.16,<$100
274,4.82,2.0,2.0,Rental,149,Near North Side,41.8972,-87.63442,Entire home/apt,192,1.91,$100 - $300
275,5.0,1.0,1.0,Home,82,West Ridge,42.00651,-87.68432,Entire home/apt,28,0.28,<$100
276,4.78,1.0,5.0,Home,68,Lower West Side,41.84998,-87.67714,Private room,53,0.52,<$100
277,4.9,3.0,1.0,Rental,153,Avondale,41.93395,-87.71078,Entire home/apt,251,2.83,$100 - $300
278,4.92,2.0,2.0,Rental,180,Loop,41.88581,-87.61744,Entire home/apt,13,0.13,$100 - $300
279,4.81,2.0,1.0,Rental,150,Armour Square,41.84883,-87.63256,Entire home/apt,221,2.19,$100 - $300
280,4.86,2.0,1.0,Loft,144,West Town,41.89867,-87.67012,Entire home/apt,588,5.83,$100 - $300
281,4.6,2.0,1.0,Rental,235,Lincoln Park,41.91268,-87.63895,Entire home/apt,85,0.86,$100 - $300
282,4.83,2.0,2.0,Rental,210,North Center,41.94342,-87.68121,Entire home/apt,65,0.71,$100 - $300
283,4.79,2.0,2.0,Rental,259,Lincoln Park,41.91285,-87.63864,Entire home/apt,81,0.91,$100 - $300
284,4.81,2.0,2.0,Rental,276,Lincoln Park,41.91285,-87.63864,Entire home/apt,74,0.82,$100 - $300
285,4.71,3.0,2.0,Rental,259,North Center,41.94078,-87.68115,Entire home/apt,51,0.58,$100 - $300
286,4.79,1.0,5.0,Home,62,Lower West Side,41.84827,-87.676,Private room,27,0.27,<$100
287,4.97,1.0,2.0,Loft,302,West Town,41.90223,-87.67265,Entire home/apt,197,1.98,>$300
288,4.93,1.0,1.0,Condo,60,Woodlawn,41.77555,-87.59546,Private room,124,1.24,<$100
289,4.86,1.0,1.0,Rental,83,Logan Square,41.9305,-87.70307,Entire home/apt,455,4.51,<$100
290,4.97,1.0,1.0,Guest,96,Lincoln Square,41.97104,-87.69654,Entire home/apt,336,3.33,<$100
291,4.98,2.0,1.0,Condo,88,Lincoln Square,41.97186,-87.69521,Private room,177,1.82,<$100
292,4.86,2.0,2.0,Condo,428,Lake View,41.94331,-87.6486,Entire home/apt,46,0.47,>$300
293,4.94,1.0,1.0,Rental,85,Near North Side,41.90409,-87.63316,Entire home/apt,72,0.73,<$100
294,4.91,2.0,1.0,Rental,115,Logan Square,41.92445304589874,-87.70270598989589,Entire home/apt,440,4.42,$100 - $300
295,5.0,1.0,1.0,Rental,199,Lake View,41.93969,-87.64367,Entire home/apt,11,0.11,$100 - $300
296,4.8,1.0,2.0,Home,95,Dunning,41.94201,-87.79608,Private room,5,0.05,<$100
297,4.69,2.0,2.0,Rental,214,North Center,41.94099,-87.68047,Entire home/apt,35,0.38,$100 - $300
298,4.66,3.0,2.0,Rental,264,North Center,41.94072,-87.68115,Entire home/apt,56,0.57,$100 - $300
299,4.66,3.0,2.0,Rental,265,North Center,41.94072,-87.68115,Entire home/apt,58,0.6,$100 - $300
300,4.82,2.0,2.0,Condo,159,Woodlawn,41.78355,-87.61363,Entire home/apt,125,1.26,$100 - $300
301,4.95,1.0,1.0,Rental,125,Uptown,41.97044,-87.65735,Private room,147,1.47,$100 - $300
302,4.91,2.0,1.0,Rental,181,Lower West Side,41.8555,-87.64535,Entire home/apt,137,1.37,$100 - $300
303,4.75,1.0,5.0,Townhouse,123,Grand Boulevard,41.81754,-87.61305,Private room,4,0.04,$100 - $300
304,4.7,2.0,1.0,Condo,260,West Town,41.91306,-87.66797,Entire home/apt,237,2.38,$100 - $300
305,4.7,2.0,1.0,Condo,233,West Town,41.8933,-87.67641,Entire home/apt,231,2.32,$100 - $300
306,4.73,1.0,1.0,Rental,40,Washington Park,41.78475,-87.621,Private room,30,0.3,<$100
307,4.45,1.0,1.0,Condo,63,Washington Park,41.78591,-87.62264,Private room,58,0.58,<$100
308,4.77,1.0,5.0,Home,118,Grand Boulevard,41.81844,-87.61503,Private room,13,0.13,$100 - $300
309,4.85,2.0,1.0,Rental,192,North Center,41.9435,-87.67674,Entire home/apt,55,0.59,$100 - $300
310,4.97,1.0,1.0,Home,106,Edgewater,41.97654,-87.66111,Private room,373,5.28,$100 - $300
311,4.58,1.0,1.0,Condo,58,Logan Square,41.92616,-87.72051,Private room,26,0.26,<$100
312,4.84,1.0,1.0,Condo,52,Logan Square,41.92902,-87.72025,Private room,19,0.19,<$100
313,4.7,4.0,2.0,Rental,275,North Center,41.9435,-87.67674,Entire home/apt,53,0.55,$100 - $300
314,4.84,2.0,2.0,Condo,200,West Town,41.90921,-87.67849,Entire home/apt,0,1.59,$100 - $300
315,4.81,2.0,1.0,Rental,196,North Center,41.93723,-87.6828,Entire home/apt,47,0.53,$100 - $300
316,4.61,4.0,2.0,Rental,285,North Center,41.93723,-87.6828,Entire home/apt,56,0.6,$100 - $300
317,4.76,1.0,1.0,Rental,240,Lincoln Park,41.92751,-87.65011,Entire home/apt,79,0.85,$100 - $300
318,4.85,1.0,1.0,Rental,107,Portage Park,41.94062,-87.75709,Private room,71,0.72,$100 - $300
319,4.74,2.0,1.0,Rental,252,Lincoln Park,41.92751,-87.65011,Entire home/apt,59,0.61,$100 - $300
320,4.62,4.0,2.0,Rental,285,Lincoln Park,41.92751,-87.65011,Entire home/apt,91,1.0,$100 - $300
321,4.97,1.0,1.0,Rental,148,West Town,41.901756,-87.671387,Entire home/apt,225,2.3,$100 - $300
322,4.73,1.0,5.0,Home,58,East Garfield Park,41.88302,-87.7096,Private room,517,5.49,<$100
323,5.0,1.0,1.0,Home,35,Avondale,41.93465,-87.73009,Private room,10,0.1,<$100
324,4.91,2.0,1.0,Rental,100,Irving Park,41.962921,-87.735283,Entire home/apt,104,1.06,$100 - $300
325,4.97,1.0,1.0,Condo,94,West Town,41.90089,-87.66546,Entire home/apt,659,8.79,<$100
326,4.66,2.0,1.0,Rental,110,Near North Side,41.90358,-87.63414,Entire home/apt,118,1.18,$100 - $300
327,4.99,1.0,1.0,Home,329,Logan Square,41.9182,-87.69768,Entire home/apt,77,0.8,>$300
328,4.8,2.0,1.0,Rental,94,Lower West Side,41.85469,-87.64912,Entire home/apt,13,0.13,<$100
329,4.84,1.0,1.0,Condo,90,West Town,41.89834,-87.69155,Private room,262,2.72,<$100
330,4.89,1.0,1.0,Rental,84,Lake View,41.93595,-87.65148,Private room,435,4.36,<$100
331,4.98,1.0,1.0,Boutique,302,Uptown,41.97146,-87.66882,Hotel room,44,0.44,>$300
332,4.88,4.0,2.0,Home,341,West Town,41.8932,-87.65892,Entire home/apt,202,2.02,>$300
333,4.45,1.0,1.0,Guest,94,West Elsdon,41.78747,-87.71754,Entire home/apt,40,0.4,<$100
334,4.68,1.0,3.0,Home,125,Dunning,41.94137,-87.7956,Private room,19,0.21,$100 - $300
335,4.9,1.0,1.0,Rental,148,Logan Square,41.9236,-87.69717,Entire home/apt,265,3.05,$100 - $300
336,4.78,2.0,1.0,Rental,46,West Town,41.90409,-87.68723,Private room,81,1.33,<$100
337,4.86,1.0,1.0,Rental,175,Loop,41.88784,-87.61645,Entire home/apt,14,0.14,$100 - $300
338,5.0,3.0,1.0,Home,70,Logan Square,41.93021,-87.70344,Private room,13,1.7,<$100
339,4.97,1.0,1.0,Rental,87,West Town,41.89302,-87.66988,Entire home/apt,258,2.82,<$100
340,4.75,1.0,1.0,Bungalow,68,Rogers Park,42.00414,-87.67272,Private room,154,1.55,<$100
341,5.0,2.0,1.0,Home,120,West Ridge,41.98803976766943,-87.70293607521315,Private room,12,1.59,$100 - $300
342,4.87,1.0,1.0,Rental,72,Irving Park,41.94664,-87.70783,Entire home/apt,89,1.05,<$100
343,4.91,2.0,2.0,Serviced,436,Uptown,41.97147,-87.66861,Hotel room,34,0.34,>$300
344,4.85,1.0,1.0,Rental,110,Lake View,41.95675,-87.66715,Entire home/apt,191,1.97,$100 - $300
345,4.84,2.0,5.0,Home,429,West Town,41.89013,-87.68045,Entire home/apt,2,0.02,>$300
346,4.9,3.0,1.0,Rental,170,Logan Square,41.93066,-87.69724,Entire home/apt,110,1.13,$100 - $300
347,4.4,2.0,2.0,Condo,90,Edgewater,41.99424,-87.66066,Entire home/apt,5,0.05,<$100
348,4.82,2.0,1.0,Condo,111,West Town,41.911473,-87.676601,Entire home/apt,300,3.04,$100 - $300
349,4.75,3.0,1.0,Rental,214,Logan Square,41.92484,-87.72377,Entire home/apt,138,1.4,$100 - $300
350,4.96,3.0,2.0,Home,314,Lake View,41.94358,-87.66005,Entire home/apt,138,1.4,>$300
351,5.0,1.0,1.0,Home,85,Portage Park,41.96564474689193,-87.75422438431359,Private room,81,0.82,<$100
352,4.97,1.0,1.0,Home,78,Portage Park,41.96512,-87.75233,Private room,38,0.39,<$100
353,4.91,1.0,1.0,Guest,100,North Center,41.95931,-87.69237,Entire home/apt,403,4.13,$100 - $300
354,4.63,1.0,1.0,Rental,69,Lincoln Park,41.92904,-87.66201,Private room,51,0.52,<$100
355,4.78,2.0,1.0,Rental,144,Lake View,41.94019,-87.65235,Entire home/apt,428,4.38,$100 - $300
356,5.0,2.0,2.0,Boutique,436,Uptown,41.97075,-87.66812,Private room,3,0.03,>$300
357,4.84,1.0,1.0,Rental,156,Lake View,41.95873,-87.66981,Entire home/apt,64,2.54,$100 - $300
358,4.0,1.0,1.0,Hotel,119,Uptown,41.97065,-87.66821,Private room,3,0.03,$100 - $300
359,4.74,3.0,1.0,Rental,340,Portage Park,41.93882,-87.75542,Entire home/apt,23,0.24,>$300
360,5.0,1.0,1.0,Loft,100,Near West Side,41.87988,-87.66982,Entire home/apt,7,0.43,$100 - $300
361,4.85,3.0,1.0,Serviced,178,Lake View,41.94891,-87.6588,Entire home/apt,299,3.46,$100 - $300
362,4.96,1.0,1.0,Guest,78,Edgewater,41.99439,-87.67069,Entire home/apt,349,3.6,<$100
363,4.92,1.0,1.0,Rental,94,West Town,41.90518,-87.68902,Private room,74,0.76,<$100
364,5.0,1.0,1.0,Bungalow,38,Avondale,41.93423,-87.73024,Private room,12,0.12,<$100
365,5.0,3.0,2.0,Serviced,359,Uptown,41.97183,-87.66786,Entire home/apt,6,0.07,>$300
366,5.0,4.0,4.0,Home,499,West Town,41.90941,-87.67287,Entire home/apt,15,0.16,>$300
367,4.99,4.0,5.0,Townhouse,678,Near West Side,41.88791,-87.65098,Entire home/apt,191,1.96,>$300
368,4.89,1.0,1.0,Rental,85,Armour Square,41.84767,-87.63434,Private room,270,2.75,<$100
369,4.81,2.0,1.0,Rental,116,West Town,41.8978,-87.68158,Entire home/apt,519,5.76,$100 - $300
370,4.79,1.0,1.0,Condo,55,Irving Park,41.95965,-87.7314,Private room,84,0.87,<$100
371,4.8,1.0,1.0,Rental,40,Irving Park,41.9582,-87.73148,Shared room,61,0.62,<$100
372,4.29,2.0,1.0,Rental,864,West Town,41.9039,-87.67118,Entire home/apt,26,0.27,>$300
373,4.95,2.0,1.0,Guest,128,Ashburn,41.743,-87.6935,Entire home/apt,148,1.55,$100 - $300
374,5.0,2.0,1.0,Rental,63,Rogers Park,42.0075,-87.66893,Shared room,7,0.08,<$100
375,4.72,1.0,1.0,Rental,82,Lake View,41.94662,-87.65188,Entire home/apt,171,1.93,<$100
376,4.81,3.0,3.0,Loft,599,West Town,41.8964,-87.65773,Entire home/apt,277,2.82,>$300
377,4.92,2.0,1.0,Rental,249,Uptown,41.97567,-87.66459,Entire home/apt,52,0.56,$100 - $300
378,4.8,1.0,1.0,Rental,73,West Town,41.90348,-87.69594,Private room,137,1.4,<$100
379,4.78,1.0,1.0,Rental,130,Douglas,41.82453,-87.61734,Entire home/apt,232,2.46,$100 - $300
380,4.92,1.0,1.0,Condo,100,Near North Side,41.89596,-87.62714,Entire home/apt,12,0.26,$100 - $300
381,4.57,3.0,1.0,Rental,199,Lake View,41.9447,-87.65032,Entire home/apt,185,1.9,$100 - $300
382,4.91,1.0,5.0,Home,40,Greater Grand Crossing,41.76997,-87.617233,Private room,33,0.73,<$100
383,4.67,1.0,5.0,Home,39,Greater Grand Crossing,41.769978,-87.617157,Private room,52,1.15,<$100
384,4.92,1.0,1.0,Rental,233,North Lawndale,41.86108,-87.70467,Entire home/apt,181,1.86,$100 - $300
385,4.87,1.0,1.0,Rental,69,Lincoln Square,41.96397,-87.68472,Private room,210,2.2,<$100
386,4.9,1.0,1.0,Rental,73,West Town,41.90324,-87.69563,Private room,182,1.86,<$100
387,4.71,2.0,1.0,Condo,133,Avondale,41.93457,-87.69168,Entire home/apt,201,2.21,$100 - $300
388,4.92,2.0,1.0,Rental,168,North Center,41.9576,-87.67613,Entire home/apt,171,1.75,$100 - $300
389,4.93,3.0,5.0,Home,444,Lake View,41.94222,-87.65111,Entire home/apt,133,1.37,>$300
390,4.7,1.0,1.0,Townhouse,119,Near North Side,41.90172,-87.64301,Private room,125,1.4,$100 - $300
391,4.25,1.0,1.0,Rental,62,Rogers Park,42.00809,-87.67159,Shared room,4,0.05,<$100
392,5.0,1.0,1.0,Rental,105,Near North Side,41.90241,-87.63477,Entire home/apt,7,0.07,$100 - $300
393,4.92,1.0,5.0,Rental,110,Lake View,41.95682,-87.66715,Private room,118,1.22,$100 - $300
394,4.73,1.0,1.0,Rental,129,Near North Side,41.89585,-87.6258,Entire home/apt,15,0.17,$100 - $300
395,4.88,1.0,5.0,Condo,107,West Town,41.89937,-87.67527,Entire home/apt,17,0.18,$100 - $300
396,4.87,2.0,1.0,Condo,48,Grand Boulevard,41.80584,-87.61531,Private room,142,1.49,<$100
397,4.91,2.0,1.0,Condo,48,Grand Boulevard,41.80614,-87.61538,Private room,101,1.06,<$100
398,5.0,2.0,2.0,Rental,220,Near North Side,41.89765,-87.62176,Entire home/apt,4,0.09,$100 - $300
399,4.76,4.0,5.0,Rental,175,Irving Park,41.962921,-87.735283,Entire home/apt,18,0.19,$100 - $300
400,4.6,2.0,1.0,Rental,137,Lake View,41.93406,-87.64784,Entire home/apt,127,1.33,$100 - $300
401,4.84,2.0,1.0,Condo,200,Lake View,41.94174,-87.6463,Entire home/apt,2,0.02,$100 - $300
402,4.6,2.0,2.0,Home,88,Belmont Cragin,41.92303,-87.7689,Private room,10,0.1,<$100
403,4.94,1.0,5.0,Home,110,Lake View,41.95679,-87.66731,Private room,139,1.44,$100 - $300
404,4.71,1.0,1.0,Condo,60,Rogers Park,42.00772,-87.65823,Private room,17,0.18,<$100
405,4.58,1.0,1.0,Rental,86,Avondale,41.93321,-87.70383,Entire home/apt,25,0.26,<$100
406,4.95,4.0,5.0,Townhouse,327,West Town,41.89303,-87.64885,Entire home/apt,185,2.95,>$300
407,4.84,1.0,1.0,Rental,150,Near North Side,41.89577,-87.63182,Entire home/apt,2,0.02,$100 - $300
408,5.0,1.0,1.0,Rental,155,Near North Side,41.89947,-87.62217,Entire home/apt,6,0.09,$100 - $300
409,4.38,1.0,1.0,Rental,73,Lower West Side,41.85799,-87.64757,Private room,309,3.2,<$100
410,4.89,1.0,1.0,Rental,93,Lower West Side,41.8555,-87.65398,Private room,154,1.69,<$100
411,4.99,2.0,1.0,Guest,159,Near West Side,41.87186,-87.66469,Entire home/apt,731,7.71,$100 - $300
412,4.98,2.0,5.0,Loft,186,Logan Square,41.9175925,-87.6750904,Entire home/apt,132,1.52,$100 - $300
413,4.93,1.0,1.0,Rental,84,West Town,41.89853,-87.66152,Private room,74,0.77,<$100
414,4.75,1.0,1.0,Rental,101,West Town,41.894903,-87.666413,Entire home/apt,273,2.83,$100 - $300
415,4.98,3.0,1.0,Rental,249,Lake View,41.944622,-87.661789,Entire home/apt,43,0.45,$100 - $300
416,4.96,1.0,1.0,Home,70,West Ridge,41.9961,-87.69081,Private room,227,2.35,<$100
417,4.76,2.0,1.0,Rental,250,Portage Park,41.94034,-87.75603,Entire home/apt,17,0.18,$100 - $300
418,4.84,1.0,1.0,Rental,99,Near North Side,41.91071,-87.63307,Entire home/apt,1,0.01,<$100
419,4.92,1.0,2.0,Rental,179,West Town,41.89809,-87.68957,Private room,336,3.49,$100 - $300
420,4.24,1.0,1.0,Rental,102,Lower West Side,41.8546,-87.65318,Private room,243,2.52,$100 - $300
421,4.94,2.0,1.0,Guest,224,Near West Side,41.87728,-87.66383,Entire home/apt,322,3.47,$100 - $300
422,4.47,2.0,5.0,Townhouse,269,Near North Side,41.90938,-87.64649,Entire home/apt,31,0.32,$100 - $300
423,4.88,1.0,5.0,Rental,75,Lake View,41.93701,-87.64096,Private room,64,0.76,<$100
424,4.84,1.0,1.0,Rental,99,Norwood Park,41.98033,-87.7979,Entire home/apt,101,1.07,<$100
425,4.86,1.0,1.0,Loft,40,Bridgeport,41.82368,-87.64159,Private room,36,0.49,<$100
426,4.97,1.0,1.0,Home,139,Lake View,41.94119,-87.64719,Private room,189,1.97,$100 - $300
427,4.8,1.0,1.0,Home,48,Garfield Ridge,41.80418,-87.7525,Private room,82,0.87,<$100
428,4.91,1.0,1.0,Rental,99,Lower West Side,41.85383,-87.67472,Private room,294,3.34,<$100
429,4.84,2.0,2.0,Home,129,Lincoln Square,41.97969,-87.67463,Entire home/apt,0,1.59,$100 - $300
430,4.93,3.0,3.0,Home,664,West Town,41.90882552243898,-87.67533105194283,Entire home/apt,315,3.31,>$300
431,4.62,1.0,5.0,Rental,97,Lower West Side,41.85814,-87.67103,Entire home/apt,199,2.36,<$100
432,4.84,3.0,1.0,Condo,191,Lake View,41.94888,-87.65869,Entire home/apt,395,4.21,$100 - $300
433,4.96,3.0,1.0,Rental,201,Austin,41.91181,-87.78665,Entire home/apt,162,1.72,$100 - $300
434,4.87,1.0,1.0,Condo,90,Uptown,41.95621,-87.64939,Entire home/apt,31,0.33,<$100
435,4.81,2.0,1.0,Rental,95,Logan Square,41.91878,-87.70699,Entire home/apt,132,1.5,<$100
436,4.77,1.0,1.0,Rental,63,West Town,41.90567,-87.68912,Private room,199,2.09,<$100
437,4.87,2.0,1.0,Condo,105,East Garfield Park,41.88315,-87.70381,Entire home/apt,70,0.83,$100 - $300
438,4.97,2.0,2.0,Condo,358,Lake View,41.93583,-87.64664,Entire home/apt,118,1.32,>$300
441,4.81,2.0,1.0,Condo,154,Lake View,41.94889,-87.65877,Entire home/apt,303,3.19,$100 - $300
442,4.99,2.0,1.0,Rental,112,North Center,41.95077,-87.68218,Entire home/apt,92,1.04,$100 - $300
443,4.75,1.0,5.0,Rental,39,Lower West Side,41.85426,-87.67501,Private room,488,5.12,<$100
444,4.93,1.0,1.0,Condo,85,Edgewater,41.98948,-87.65836,Private room,68,0.86,<$100
445,4.98,2.0,1.0,Rental,159,Avondale,41.93671,-87.70876,Entire home/apt,160,1.68,$100 - $300
446,4.78,4.0,2.0,Rental,311,Kenwood,41.81545,-87.59936,Entire home/apt,56,0.62,>$300
447,5.0,1.0,1.0,Serviced,155,Near North Side,41.89692,-87.63242,Entire home/apt,4,0.04,$100 - $300
448,4.84,1.0,1.0,Rental,175,Near North Side,41.89758,-87.63341,Entire home/apt,2,0.02,$100 - $300
449,5.0,1.0,1.0,Rental,89,Logan Square,41.916729062535445,-87.68841058015823,Private room,47,5.78,<$100
450,4.78,3.0,1.0,Rental,60,Hermosa,41.93881,-87.74037,Entire home/apt,105,1.16,<$100
451,4.88,2.0,2.0,Boutique,999,Uptown,41.97172,-87.66809,Private room,8,0.09,>$300
452,4.54,2.0,2.0,Loft,150,Near South Side,41.84876,-87.62278,Entire home/apt,55,0.61,$100 - $300
453,5.0,1.0,1.0,Rental,158,Lake View,41.93868,-87.67115,Entire home/apt,70,1.47,$100 - $300
454,4.88,1.0,1.0,Rental,121,Logan Square,41.92264,-87.71328,Entire home/apt,113,1.21,$100 - $300
455,4.98,3.0,1.0,Rental,194,Rogers Park,42.00626,-87.66208,Entire home/apt,106,1.13,$100 - $300
456,4.46,1.0,1.0,Home,35,Avondale,41.93277,-87.72975,Private room,14,0.15,<$100
457,4.74,1.0,5.0,Home,49,East Garfield Park,41.88302,-87.7096,Private room,430,4.55,<$100
458,4.85,1.0,1.0,Guest,37,Garfield Ridge,41.80418,-87.7525,Private room,72,0.81,<$100
459,4.7,2.0,1.0,Loft,35,Lower West Side,41.85677,-87.64133,Private room,268,2.95,<$100
460,4.78,3.0,5.0,Rental,204,Near West Side,41.88069,-87.68368,Entire home/apt,440,4.69,$100 - $300
461,4.78,1.0,1.0,Guest,350,North Lawndale,41.85876555334561,-87.69546302145706,Entire home/apt,157,1.75,>$300
462,4.51,2.0,1.0,Rental,84,Washington Park,41.80055,-87.6235,Entire home/apt,193,2.06,<$100
463,4.84,1.0,1.0,Rental,135,Near South Side,41.85419,-87.62262,Entire home/apt,2,0.02,$100 - $300
464,5.0,1.0,1.0,Serviced,145,Near North Side,41.89862,-87.62138,Entire home/apt,3,0.05,$100 - $300
465,4.82,1.0,1.0,Rental,50,Near West Side,41.88134,-87.68796,Private room,38,0.4,<$100
466,4.84,1.0,1.0,Rental,145,Near North Side,41.89619,-87.63172,Entire home/apt,1,0.18,$100 - $300
467,4.83,2.0,1.0,Rental,132,Irving Park,41.9476203918457,-87.70626068115234,Entire home/apt,143,1.58,$100 - $300
469,4.94,1.0,1.0,Condo,58,Near West Side,41.88097,-87.68732,Private room,36,0.38,<$100
470,4.9,1.0,1.0,Loft,109,Near North Side,41.8911,-87.63057,Private room,850,9.06,$100 - $300
471,4.59,1.0,2.0,Home,80,Woodlawn,41.78414,-87.60687,Private room,69,0.81,<$100
472,4.66,1.0,2.0,Home,80,Woodlawn,41.78171,-87.60619,Private room,76,0.89,<$100
473,4.53,1.0,2.0,Home,68,Woodlawn,41.78191,-87.60677,Private room,91,1.07,<$100
474,5.0,5.0,3.0,Home,930,Edgewater,41.97671,-87.65919,Entire home/apt,50,0.53,>$300
475,4.73,1.0,5.0,Home,49,East Garfield Park,41.88302,-87.7096,Private room,335,3.57,<$100
476,4.47,1.0,2.0,Home,62,Woodlawn,41.78229,-87.60564,Private room,60,0.7,<$100
477,4.66,1.0,2.0,Home,52,Woodlawn,41.7822,-87.60769,Private room,67,0.79,<$100
478,4.8,1.0,1.0,Guest,72,Irving Park,41.9604,-87.72221,Entire home/apt,268,2.94,<$100
479,4.61,3.0,1.0,Rental,111,Woodlawn,41.78227,-87.59816,Entire home/apt,210,2.29,$100 - $300
480,4.84,1.0,1.0,Rental,103,Edgewater,41.99659,-87.66363,Entire home/apt,321,3.44,$100 - $300
481,4.63,2.0,2.0,Condo,125,Lake View,41.95553,-87.66835,Entire home/apt,27,0.29,$100 - $300
482,4.91,3.0,2.0,Rental,138,West Town,41.91135,-87.67794,Entire home/apt,117,1.27,$100 - $300
483,4.77,1.0,5.0,Home,51,East Garfield Park,41.88302,-87.7096,Private room,425,4.55,<$100
484,4.33,4.0,5.0,Townhouse,225,Kenwood,41.81557,-87.60098,Entire home/apt,54,0.59,$100 - $300
485,4.86,2.0,1.0,Rental,332,Near South Side,41.84968,-87.62668,Entire home/apt,123,1.32,>$300
486,4.88,1.0,5.0,Home,46,Logan Square,41.92683,-87.71688,Private room,8,0.09,<$100
487,4.99,1.0,1.0,Bungalow,70,West Ridge,41.99592,-87.69348,Private room,120,1.31,<$100
488,4.64,2.0,1.0,Rental,73,West Town,41.894903,-87.666413,Entire home/apt,286,3.15,<$100
489,4.72,2.0,1.0,Rental,101,West Town,41.894903,-87.666413,Entire home/apt,226,2.52,$100 - $300
490,4.84,1.0,1.0,Rental,145,Near North Side,41.89741,-87.63142,Entire home/apt,1,0.01,$100 - $300
491,4.84,1.0,1.0,Rental,150,Near North Side,41.89116,-87.61735,Entire home/apt,0,1.59,$100 - $300
492,4.75,2.0,1.0,Rental,250,Near North Side,41.89494,-87.63672,Entire home/apt,4,0.05,$100 - $300
493,4.84,2.0,2.0,Condo,275,Near North Side,41.90629790422556,-87.64216482402807,Entire home/apt,0,1.59,$100 - $300
494,4.84,2.0,2.0,Rental,220,Near North Side,41.89781,-87.62245,Entire home/apt,2,0.14,$100 - $300
495,4.92,2.0,1.0,Rental,80,Lincoln Park,41.93224,-87.63966,Entire home/apt,51,0.56,<$100
496,4.95,2.0,1.0,Rental,155,Avondale,41.94108,-87.72245,Entire home/apt,333,3.78,$100 - $300
497,4.97,1.0,1.0,Rental,46,Hyde Park,41.80154,-87.60586,Private room,29,0.32,<$100
498,4.9,3.0,5.0,Home,190,South Shore,41.76303,-87.583,Entire home/apt,49,4.84,$100 - $300
499,4.85,1.0,1.0,Rental,70,West Town,41.89254,-87.66813,Private room,99,1.1,<$100
500,4.8,1.0,1.0,Townhouse,115,Near West Side,41.88682,-87.64427,Private room,110,1.65,$100 - $300
